0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
21660,2053,871,9602,411,1824,828,9103,606,614,712,2150,1444,388,491,1630,1852,2534,1303,1476,959,2735,1068,1700,1130,1990,6204,2576,580,2317,6581,2918,1029,111,2705,1865,1042,96,2847,1423,596,211,190,194,237,139,253,146,171,120,302,19,116,35,208,18,48,8617223,26346,111
23610,2320,983,9571,409,2108,898,8959,679,680,756,2224,1501,401,493,1767,1932,2926,1280,1471,1003,3209,1080,1721,1196,2333,6064,2436,544,2807,6569,2918,1129,134,3281,1679,1077,106,3476,1450,525,251,199,237,251,134,292,217,165,137,277,21,149,26,234,33,65,8609809,27798,111
22903,2302,960,8964,419,1973,913,8917,621,629,742,2148,1444,451,506,1797,1980,3052,1329,1436,1189,2958,1096,1837,1064,2178,5851,2391,549,3089,6381,2772,1020,100,2917,1802,1050,116,3483,1288,494,240,185,220,220,129,270,196,172,136,255,21,123,45,222,23,78,8614019,26335,111
33285,3774,1041,15211,1045,3496,871,14402,1229,847,945,2886,2729,835,795,2413,2909,2969,1861,3583,1641,3226,1729,3331,1937,2553,7710,6108,3178,2576,7977,6943,4234,252,2533,3453,3193,193,2496,3427,2870,398,300,277,289,384,321,264,210,48,297,80,135,63,324,56,84,8533958,43826,112
33230,3649,1045,15410,1069,3319,944,14490,1225,932,937,3136,2746,765,832,2445,2801,3040,1913,3510,1563,3145,1678,3289,1887,2451,7774,6173,2710,2469,7710,6639,3745,227,2626,3476,3473,214,2735,3348,2736,431,302,280,376,432,364,270,233,54,365,100,160,80,442,88,80,8534445,43992,112
33075,3747,998,15007,1027,3393,903,14283,1157,863,958,2967,2751,749,771,2423,2826,2941,1703,3492,1663,2939,1647,3315,1835,2286,7341,5965,3379,2388,7654,7104,4337,242,2358,3263,3572,238,2567,3330,2971,443,274,250,280,452,279,228,250,36,306,58,110,69,345,50,75,8537285,42782,112
46625,4358,881,19216,2004,4589,958,18931,1583,781,859,2802,2742,916,803,2377,2708,2771,1623,4774,1939,2672,1646,4477,1997,2210,7258,14111,5894,1976,6869,14128,6853,237,2152,5040,6713,298,2293,4377,6705,565,244,278,294,517,366,335,275,63,409,93,135,83,493,156,101,8461045,62402,113
45348,4226,788,18555,2091,4391,931,18211,1647,744,772,2611,2595,823,803,2253,2643,2528,1539,4580,1743,2483,1581,4381,1865,1663,6390,13964,6125,1701,6096,14000,6522,224,1863,4569,6878,231,1883,4403,6455,576,226,253,283,470,365,321,299,42,451,95,136,76,523,212,103,8472126,60344,113
42948,3855,851,17619,1995,4205,960,17648,1535,756,748,2640,2744,841,769,2351,2698,2592,1495,4219,1895,2512,1546,4031,1868,1828,6290,12928,5863,1888,6070,12723,6035,253,1887,4182,5869,277,2069,4284,5638,552,229,239,245,458,393,361,286,47,416,105,140,63,480,191,111,8484807,57472,113
38917,4031,1204,20814,1053,3675,1094,20178,1275,1071,1113,3559,3075,953,908,2888,3340,3896,2228,3790,1848,3692,1973,3701,2095,2624,12022,7348,3260,2993,12697,8102,4240,281,3431,5420,3880,223,3440,5154,2699,508,347,442,398,519,347,360,282,75,490,129,177,127,427,59,133,8475131,59864,114
34749,3453,1070,19244,1063,3158,1037,18471,1084,971,1022,3099,2822,846,836,2528,3084,3307,2191,3470,1587,3369,1902,3452,1760,2260,9968,7445,2631,2332,10376,8322,3335,217,2854,5068,3566,206,3004,5603,2491,394,266,359,346,337,375,345,292,72,364,75,146,80,406,67,99,8501660,55064,114
40070,4276,1348,21029,1131,3875,1143,20172,1439,1055,1186,3604,3143,945,969,2760,3444,3668,2305,3784,1912,3743,2139,3698,2120,2894,11874,7386,3334,3078,12301,8398,4205,269,3532,5694,3746,292,3234,5401,2824,506,431,444,431,524,340,369,310,78,540,150,196,145,470,91,120,8470318,61117,114
47560,4152,747,22356,1741,4013,477,22373,1601,929,834,2876,2813,805,594,1928,3107,2076,1759,6157,1716,2157,1587,6132,1597,690,5064,20988,6102,1108,5414,21880,6977,155,1165,4491,9187,153,923,4184,9118,411,139,301,350,483,273,200,142,29,273,70,176,75,558,200,54,8441868,64712,115
41011,3542,691,23422,1382,3254,547,22894,1267,861,819,2761,2744,757,572,1958,2834,2399,1642,5136,1596,2463,1744,4810,1591,1247,6388,19680,4250,1570,6662,20994,5161,122,1555,5397,6817,137,1432,5152,6727,327,161,296,313,374,222,213,173,28,242,62,126,52,497,140,46,8457099,63641,115
49991,4535,671,23885,1606,4237,505,23911,1450,879,818,2754,2856,866,594,1875,3020,2255,1656,6321,1830,2312,1686,6214,1568,948,5483,23292,6476,1413,5695,24149,7428,145,1346,4730,9277,138,1105,4428,9745,396,129,278,326,471,236,201,133,18,193,62,184,46,507,169,38,8424409,68111,115
50128,3493,840,20521,2553,3506,957,19750,1955,841,785,2709,2601,791,790,2237,2592,2299,1469,4161,1730,2177,1390,3884,1931,1600,5301,17098,4906,1538,5023,17951,5832,201,1673,4659,6920,262,1686,4689,6912,493,236,311,285,533,368,329,260,66,675,170,149,71,962,251,101,8456079,66320,116
47511,3494,833,20432,2268,3634,865,19955,1839,797,726,2715,2714,833,804,2296,2641,2368,1417,4035,1776,2280,1522,4000,1763,1646,5415,16476,5001,1593,5506,17035,5218,212,1701,4683,7070,249,1694,4913,6335,486,252,302,313,438,337,366,236,38,698,148,147,81,868,226,85,8461846,64868,116
49348,3575,850,19273,2510,3706,995,18939,2028,781,756,2759,2707,895,823,2315,2605,2258,1511,4390,1854,2334,1479,3823,1901,1847,5426,15698,4978,1703,5309,16045,5542,242,1819,4458,6791,279,1779,4585,6930,539,258,297,261,488,365,318,259,58,612,171,153,72,847,221,102,8463327,63806,116
29005,2375,750,18134,1018,2034,526,17736,1035,786,732,2487,2224,634,540,1790,2623,1881,1637,3631,1340,2033,1450,3748,1355,707,6008,12553,2389,1028,6380,13653,3186,126,1258,4834,4608,118,1014,4858,3970,269,135,267,206,322,182,190,172,25,249,56,87,40,337,90,40,8529771,49368,117
29701,2533,785,18676,1022,2143,541,18283,1065,747,748,2465,2267,619,535,1784,2603,2112,1546,3541,1355,2013,1430,3548,1480,821,6703,12515,2363,1237,7183,13639,3290,117,1513,4925,4295,114,1340,5187,3644,329,149,230,223,287,211,201,195,32,319,66,95,67,403,72,46,8523672,50975,117
27801,2412,781,18133,941,1935,548,17860,959,717,750,2490,2200,569,541,1845,2616,2092,1686,3219,1276,2148,1483,3300,1219,756,7162,11183,2097,1141,7529,11883,2787,101,1588,5371,4019,102,1402,5372,3289,281,153,214,212,289,200,204,194,44,294,57,100,41,352,92,42,8531310,50618,117
27953,3061,851,14129,779,2782,718,13353,932,822,844,2775,2297,662,715,2042,2553,2763,1660,3089,1439,2922,1668,3098,1635,2064,6813,6762,2285,2272,6853,7531,3274,179,2199,3388,3026,194,2034,3364,2367,276,224,202,225,289,225,217,224,36,210,50,67,50,222,31,74,8558489,38742,118
27983,3194,832,14211,811,2827,748,13293,945,873,861,2677,2208,679,723,2021,2511,2771,1758,3179,1427,2919,1624,3162,1648,2262,6750,6727,2486,2460,7003,7485,3248,151,2295,3461,3166,185,1982,3492,2286,330,203,217,203,274,236,209,239,39,184,58,55,36,222,37,65,8556951,39118,118
28661,3214,892,14419,883,2918,770,13684,970,874,872,2858,2376,770,740,2173,2576,2784,1704,3167,1538,2934,1693,3161,1715,2284,7035,6708,2602,2421,7206,7269,3265,196,2242,3319,3036,204,2085,3563,2355,299,250,225,202,326,312,212,258,44,231,40,74,39,264,43,78,8553451,39516,118
41426,4924,951,18451,977,4768,919,17927,1085,908,1005,3104,2897,929,889,2637,3046,3357,1966,4521,1888,3599,2007,4427,2113,3606,7874,11556,4942,3496,7954,12202,5218,253,2988,4742,4948,227,2833,5113,4668,419,358,212,245,496,317,228,206,29,156,28,81,36,186,32,73,8476962,56595,119
43175,5146,1101,19345,1203,5031,1044,19269,1158,1005,1081,3300,3109,988,930,2926,3245,3767,2028,4591,2087,3783,2027,4491,2173,3842,8629,11691,5073,3805,8414,12229,5443,273,3246,5334,4838,244,3157,5261,4321,506,361,256,296,518,387,285,222,34,222,73,100,60,225,23,73,8461933,60623,119
37071,4445,814,16413,996,4331,824,15857,959,883,881,2597,2599,858,739,2519,2569,3187,1762,3903,1765,3087,1714,3790,1899,3426,7402,10026,4489,3395,7304,10304,4817,197,2646,4623,4391,237,2815,4717,3876,365,341,196,222,410,279,215,217,23,161,41,71,46,143,30,61,8503928,52124,119
33618,3031,731,24019,501,2624,666,22874,781,740,830,2562,2050,537,618,1937,2317,3059,1633,3120,1176,3270,1279,2814,1673,2557,16823,11187,1714,2492,17310,12051,3108,104,3193,5977,3570,77,3635,6491,2333,199,177,110,127,174,190,99,116,34,221,25,46,40,118,11,27,8475058,62146,120
35203,3094,769,24625,501,2759,689,23363,802,773,833,2814,2124,543,610,2032,2375,3297,1569,3123,1210,3506,1420,2894,1653,2596,16728,11570,1826,2603,17314,12507,3138,107,3596,6082,3764,97,3829,6028,2541,210,179,118,111,195,173,107,108,40,238,28,61,42,158,21,46,8468167,63091,120
36996,3287,870,27095,633,2881,780,25644,881,798,863,2987,2278,635,657,2128,2677,3369,1765,3183,1322,3412,1570,3176,1795,2511,18089,12374,1864,2487,18450,13232,3084,161,3541,6974,3811,122,3784,7139,2718,258,231,144,167,243,201,152,146,47,310,31,50,54,202,33,46,8445864,69798,120
35794,4085,1145,17233,998,3599,785,17653,1320,1118,1105,3342,2679,763,762,2766,3418,2832,2090,3707,2037,3084,1742,4051,1820,1977,4707,11612,4077,2818,5718,12429,4581,300,2143,4279,3921,320,1654,3936,3480,505,359,335,349,514,266,233,255,35,286,83,113,70,245,50,91,8509030,49301,121
37836,4357,1110,17964,1038,3879,861,18253,1311,1183,1185,3452,2772,817,748,2841,3459,3042,2147,3962,2129,3149,1669,4229,2078,2315,4831,12520,4384,3126,5689,13774,4901,375,2250,4043,4190,348,1624,3693,3623,521,368,328,324,476,330,198,294,47,234,83,84,68,212,25,85,8498921,50245,121
37510,4231,1206,17667,1010,3812,825,17818,1335,1134,1043,3450,2730,831,810,2909,3497,2975,2037,3937,2074,3321,1676,4108,2012,2477,4818,12186,4112,3209,5697,13204,4522,322,2420,4067,3971,318,1728,3675,3668,525,396,289,314,482,381,196,238,32,272,66,89,96,241,45,87,8501966,49933,121
40345,4384,1067,14743,1575,4525,922,14396,1612,959,870,3584,3149,991,911,2771,3334,2715,1723,4969,2113,2924,1800,5242,1931,1698,4147,8902,5196,2051,4168,8485,5962,346,1759,2190,5951,397,1838,2092,5587,756,318,296,425,743,464,300,285,67,424,94,190,99,544,147,136,8514537,45851,122
40986,4506,1073,14541,1659,4665,936,14690,1487,869,955,3442,3230,999,885,2787,3421,2738,1655,4779,2158,2898,1844,5351,1859,1770,4078,8803,5653,2061,4144,8827,6158,314,1802,2251,5958,404,1801,1982,5818,698,305,303,393,676,435,361,296,50,361,66,155,76,470,108,164,8513163,45683,122
38647,4236,1013,14240,1454,4325,844,14166,1315,870,887,3292,3044,882,810,2661,3223,2691,1703,4866,2102,2697,1807,5000,1953,1767,4256,8931,5182,2120,4296,8824,6004,297,1576,2196,5534,340,1495,2092,5574,646,292,274,370,636,442,307,238,51,292,63,116,48,431,86,142,8523020,43334,122
38286,4206,1117,17029,1090,3951,965,16585,1189,966,974,3289,3149,784,685,2750,3316,3264,1965,3641,1951,3186,1577,3617,2006,2928,8032,6838,4098,3349,8448,7554,4605,360,3017,4787,3587,335,2654,4564,3279,496,360,279,224,517,439,245,249,50,287,48,92,34,359,73,115,8503220,52940,123
37873,4136,1134,16615,1130,4033,1004,16407,1232,958,935,3273,3039,763,773,2519,3300,3136,1945,3562,1939,3152,1540,3674,2079,2987,8030,6741,4043,3358,8370,7236,4597,379,2946,4874,3600,361,2528,4490,3247,494,364,281,239,464,467,264,285,36,286,53,107,34,348,81,118,8505808,52333,123
34763,3860,1100,15948,1093,3516,924,15726,1184,939,896,3166,2910,748,697,2604,3302,2958,1787,3359,1911,3014,1501,3437,1943,2646,7452,6701,3458,3250,7710,7177,4110,329,2609,4921,3210,358,2404,4424,2750,500,364,298,223,419,429,243,223,45,264,50,76,40,289,78,90,8519788,49786,123
29149,2420,767,19501,1018,2203,752,19473,901,698,680,2459,2172,575,567,1830,2477,2341,1542,3002,1319,2329,1410,2980,1322,1219,8552,10960,1937,1658,9008,11580,2609,138,1945,6857,3517,163,1729,6992,2877,286,224,309,228,267,314,213,217,67,444,119,123,76,648,105,44,8510779,59909,124
28758,2524,717,20351,960,2264,628,19909,919,665,688,2549,2345,585,576,1819,2665,2290,1536,3194,1258,2215,1441,3194,1327,1074,8457,12113,2082,1509,8524,13023,2831,115,1891,6872,3763,152,1547,7243,3150,308,182,258,184,277,266,207,174,39,322,86,125,53,495,99,53,8507295,59854,124
29858,2668,733,20145,950,2287,702,19751,928,731,723,2506,2297,616,579,1823,2482,2414,1652,3189,1310,2367,1447,3012,1513,1335,9068,11328,2214,1705,9248,12287,3109,134,2134,7190,3623,155,1880,7290,3143,326,197,277,209,275,305,238,193,55,344,71,132,56,432,88,50,8502553,61673,124
29587,2808,689,13523,1156,2763,663,13223,1082,768,735,2416,2459,687,634,2159,2447,2131,1463,2999,1333,2177,1356,2984,1456,1359,5710,7091,3505,1532,5897,7144,4064,201,1473,3269,3329,204,1528,3327,2838,435,196,145,184,347,262,240,212,60,261,42,62,41,229,84,85,8562040,38906,125
28543,2689,705,14376,1049,2758,580,14202,947,710,673,2384,2278,656,565,1925,2406,2100,1353,2853,1295,2111,1304,2949,1411,1393,6556,7443,3172,1486,6609,7785,3667,155,1486,3800,3382,207,1614,3741,2619,403,165,175,204,311,299,235,237,54,289,41,91,31,282,78,85,8558086,40997,125
28997,3013,664,14721,961,2801,619,14600,951,714,712,2508,2290,680,601,2094,2554,2197,1421,2935,1383,2398,1486,3102,1445,1446,6935,7464,3253,1654,7073,7963,3771,197,1648,3855,3226,226,1643,3504,2704,444,180,167,216,338,278,222,247,56,296,47,82,36,266,90,77,8552919,41630,125
41307,4473,757,12725,1639,4587,718,12747,1571,959,783,2883,2887,903,742,2479,3077,2046,1623,5328,2030,2128,1465,5193,1870,1244,2204,9856,6569,1538,2465,9703,6932,335,1090,1393,6872,358,846,1565,6724,728,222,240,330,641,356,322,294,28,295,72,161,50,362,149,159,8526411,42566,126
44112,4908,807,12362,1740,5135,779,12532,1673,992,877,2991,3128,935,820,2514,3151,2085,1721,5845,2148,2112,1535,5805,1962,1242,2198,8877,7333,1555,2434,8664,7739,372,1081,1440,7487,410,874,1289,7501,829,264,265,372,711,382,277,327,34,292,72,179,51,446,117,191,8517931,44095,126
42958,4769,807,11953,1744,4936,778,11710,1679,989,770,2965,3018,906,803,2486,3190,2063,1537,5622,2195,2166,1476,5791,2116,1328,2208,8548,7034,1569,2347,8188,7935,409,1125,1403,7102,390,909,1142,7168,836,248,212,359,675,356,274,299,53,302,60,153,34,354,140,166,8525293,41954,126
24097,2134,902,17939,658,1768,582,17353,998,807,784,2726,2138,443,507,1960,2614,2064,1691,2727,1124,2363,1412,2758,1271,1133,7808,9010,1392,1454,8144,9986,2222,152,1748,7112,2650,166,1487,6468,2177,253,222,280,315,285,240,187,229,51,304,93,127,96,381,69,83,8536504,53352,127
23385,2206,907,17396,655,1806,521,17005,879,746,793,2544,2018,481,471,1762,2383,2097,1747,2560,1051,2281,1415,2706,1164,1136,8354,8795,1361,1476,8456,9678,2092,117,1797,6439,2857,133,1521,7146,2176,217,188,278,261,277,227,177,199,46,194,52,123,61,307,50,77,8540914,51839,127
23323,2067,897,17059,687,1558,546,17356,905,742,787,2403,1832,431,441,1838,2481,2028,1707,2532,1092,2165,1339,2804,1115,844,7339,9616,1356,1364,7913,10131,1927,119,1447,6319,3172,120,1580,6619,1907,250,177,341,300,296,199,170,206,63,313,93,161,81,429,53,85,8543693,51182,127
29243,3050,726,15944,846,2795,651,16071,843,719,813,2344,2360,665,603,1853,2512,2432,1515,3181,1443,2566,1541,3214,1347,1550,7084,9060,2996,1865,7193,9757,3344,159,2182,4608,3883,177,1940,4565,3030,315,213,202,182,278,293,175,171,33,185,34,80,36,281,52,55,8537466,47279,128
29091,3025,698,15981,776,2843,707,15843,806,654,722,2379,2202,646,640,1870,2428,2406,1453,3240,1467,2607,1482,3120,1423,1769,7264,9789,2829,1962,6993,9840,3494,206,2152,4648,3456,168,1721,4538,3384,316,186,174,167,286,263,165,153,19,149,30,72,25,254,51,40,8538197,46731,128
28430,3043,765,15442,779,2822,666,15300,890,711,777,2392,2237,631,612,1976,2531,2563,1571,3185,1449,2563,1448,3319,1451,1793,6909,8890,2811,1904,7123,9446,3363,185,2073,4379,3678,172,1904,4616,2940,310,203,191,162,281,263,184,161,27,178,34,71,28,253,42,48,8542143,45682,128
30162,2200,595,24462,965,1983,564,24054,954,830,691,2599,2366,587,478,1900,2716,2129,1745,3524,1241,2168,1552,3515,1287,967,8276,18423,2174,1218,8410,19132,2561,97,1590,7020,4302,82,1468,7156,3562,246,126,238,231,238,178,204,185,27,286,69,68,53,338,57,49,8482178,63524,129
30384,2138,679,24904,874,1912,568,24276,945,789,702,2598,2285,574,500,1916,2714,2290,1870,3632,1201,2334,1553,3551,1307,960,9141,18323,1867,1196,9228,19597,2646,84,1749,7174,4223,113,1576,7622,3742,228,122,194,221,213,146,142,151,32,228,40,77,37,243,34,31,8477535,64589,129
29084,2263,625,23843,809,1983,578,23446,843,808,719,2596,2181,572,503,2006,2597,2416,1844,3232,1233,2512,1515,3220,1337,1181,9394,16600,1816,1398,10057,17027,2425,90,1966,7454,3696,78,1933,7406,2945,217,151,216,281,225,160,185,179,28,265,29,72,46,266,49,29,8486080,63291,129
37444,3670,686,19954,1335,3499,619,20042,1267,810,835,2672,2816,837,642,2055,2888,2224,1805,4960,1650,2281,1689,4916,1662,861,6093,15648,5065,1051,5952,16298,5544,170,1320,5372,6347,171,1088,4709,6005,427,146,222,273,460,218,234,217,31,238,53,114,50,356,74,67,8484268,57600,130
39750,3858,700,20394,1522,3748,524,20676,1255,807,859,2629,2913,881,592,2081,3021,2107,1785,5419,1718,2147,1754,5425,1607,756,4863,17711,5694,943,4869,18478,6047,186,943,4798,7446,196,837,4394,6788,459,148,268,302,485,240,258,223,23,226,64,141,52,373,78,58,8475152,58329,130
39232,3702,708,21635,1602,3619,559,21877,1297,808,860,2716,2994,901,665,2091,3049,2097,1928,5431,1680,2196,1765,5358,1544,760,5240,18035,5442,868,5362,19765,5851,135,1025,5160,6921,166,878,5174,6787,411,132,277,293,463,202,270,242,30,261,65,134,58,424,109,84,8467546,61116,130
26302,2212,878,16298,755,1911,784,15554,981,746,697,2805,2268,491,599,2076,2534,2586,1641,2393,1208,2420,1396,2472,1495,1563,8880,6027,1260,1855,9547,6754,2225,157,2150,3642,2190,157,2222,3953,1696,311,213,244,242,257,265,210,212,66,426,70,100,56,385,61,86,8557127,41889,131
26622,2167,933,17317,686,1796,763,16579,916,737,716,2745,2190,509,586,2115,2584,2578,1684,2277,1133,2646,1373,2476,1377,1373,9421,6548,1259,1677,9813,6968,2063,136,2476,4319,2187,123,2249,3872,1629,283,259,282,264,250,259,206,244,62,443,60,98,64,415,60,63,8550723,44347,131
27876,2436,965,16984,810,2098,821,16567,990,783,778,2824,2274,581,574,2221,2704,2748,1695,2575,1317,2810,1381,2593,1380,1563,9591,6240,1573,1927,9877,6538,2222,162,2592,4217,2328,162,2567,3798,1753,299,238,285,269,259,264,205,189,62,411,62,103,63,415,56,63,8545753,45109,131
23986,2443,695,12160,902,2075,542,11872,1014,789,827,2515,2190,619,544,1770,2433,1925,1639,3061,1286,2140,1387,3039,1339,799,3627,7369,2204,1014,3896,8268,2911,129,1110,2666,3236,119,718,2392,2760,265,128,178,183,274,167,157,129,14,134,28,61,33,199,45,44,8590412,31139,132
24964,2513,660,12230,979,2192,484,12212,1058,749,747,2329,2271,619,525,1696,2498,1725,1607,3220,1323,1928,1350,3147,1296,680,3196,8286,2617,906,3483,9043,3282,134,910,2487,3525,114,616,2200,3095,285,124,178,183,310,156,212,159,15,151,40,82,37,216,62,57,8586923,31914,132
22636,2098,660,12427,857,1798,446,12009,973,727,822,2308,2295,570,477,1682,2479,1740,1566,2864,1224,1838,1337,2867,1207,590,3615,7731,1875,822,3719,8555,2689,108,920,2895,3048,97,649,2359,2554,256,106,192,177,268,166,160,120,9,179,38,74,21,220,78,34,8594230,31539,132
33665,4236,689,14651,1288,4077,669,14867,1160,841,843,2554,2973,797,693,2024,3014,2293,1631,4195,1951,2422,1563,4289,1769,1062,4882,9762,6079,1326,4984,10202,6491,221,1417,3298,4581,232,1228,3001,4265,573,137,193,211,496,349,226,192,18,156,29,85,28,239,73,40,8530752,44018,133
32338,3976,630,13634,1237,3932,599,13685,1106,802,808,2336,2599,803,631,1893,2711,2075,1397,3988,1764,2155,1293,3960,1672,1144,4276,9132,5894,1295,4461,9543,6268,222,1316,3073,4531,209,1151,2824,4228,535,140,178,169,468,293,249,170,18,160,19,105,22,252,81,54,8543544,41952,133
37073,4686,718,15582,1408,4526,679,15462,1303,899,849,2648,3028,895,745,2043,3039,2196,1576,4662,1966,2435,1515,4550,2035,1235,4808,10424,6879,1329,4879,10934,7736,253,1472,3399,5203,250,1145,3261,4977,682,170,215,245,537,350,292,181,22,198,29,105,30,293,89,41,8513351,48468,133
27133,2935,843,14948,682,2623,769,14074,874,874,929,2614,2401,673,691,2143,2494,2925,1809,2827,1454,3186,1673,2923,1655,2236,8392,6329,1958,2110,8610,6976,2731,135,2358,3970,2454,100,2540,4077,1597,200,205,230,267,221,207,183,101,28,158,52,112,53,229,23,32,8554529,40445,134
28633,3186,932,14848,728,2852,769,14399,943,850,911,2715,2412,700,752,2357,2489,3261,1777,3104,1525,3154,1733,2988,1751,2348,8317,6650,2227,2535,8512,6973,3090,135,2380,3947,2763,152,2771,4086,1772,248,222,230,259,262,205,190,116,36,201,56,86,57,231,25,41,8547443,41665,134
29444,3328,905,15373,734,3035,849,14227,956,876,951,2788,2455,697,796,2188,2543,3174,1815,3048,1537,3441,1721,2990,1908,2755,8521,6523,2091,2576,8523,7212,2867,138,2772,3925,2669,130,2627,4017,2010,225,244,268,240,250,276,188,123,36,263,83,102,67,205,29,45,8543378,42843,134
39451,4721,1002,20066,1008,4563,1018,19321,1057,988,991,3286,3379,936,983,3102,3390,3988,2241,3742,2155,4141,2138,3667,2449,4529,10728,9294,3881,4414,10469,9584,4296,315,3432,7226,2526,293,3628,7222,2535,444,331,216,170,405,407,201,173,23,100,28,54,8,143,23,29,8466058,63032,135
41838,4984,1024,20276,1010,4887,1091,19964,1023,1026,1099,3445,3508,957,963,3193,3418,4221,2181,3632,2235,4317,2202,3788,2353,5029,11002,9369,4068,4801,10893,9607,4341,304,3841,7753,2757,317,4001,7493,2513,461,359,209,191,464,431,245,149,13,115,27,62,13,120,16,30,8454315,66056,135
